# 초기화 시각: 2026-08-06T18:51:06+09:00
# 형식: 종류|식별자|보조 식별자|상태
content|kimjejo_pharma-Dbs3c0rPLhB|Dbs3c0rPLhB|20260810-E1-LOGIN-MIGRAINE-DEFERRED-524-KIMJEJO; gate=통과; grade=F; posted 3일; likes=365; comments=22; reposts=58; views=unavailable; canonical account/content/queue row353 appended
account|yaksa.park|20260810-E1-LOGIN-MIGRAINE-DEFERRED-525-YAKSAPARK|profile directly confirmed; followers 2927; posts 76; pharmacist bio and no visible profile link
content|yaksa.park-Dau6zjSKRCV|Dau6zjSKRCV|20260810-E1-LOGIN-MIGRAINE-DEFERRED-525-YAKSAPARK; gate=통과; grade=F; posted=7월13일·3주; likes=1.6천;comments=44;reposts=242;views=unavailable;canonical account/content/queue row354 appended
account|onbomclinic|20260810-E1-LOGIN-MIGRAINE-DEFERRED-526-ONBOMCLINIC|profile directly confirmed; followers 9387; posts 118; hospital profile; clinic website and inquiry link
raw_observation|DTma_cLkdeR|onbomclinic|batch=20260810-E1-LOGIN-MIGRAINE-DEFERRED-526-ONBOMCLINIC;status=profile_canonical_raw_only_content_hold;posted=1월17일·29주;likes=9.8천;comments=343;reposts=935;views=unavailable;outside_recent_90_days;content_csv_not_added
raw_observation|DWDRxnaEVIk|youjin_yaksa|batch=20260810-E1-LOGIN-MIGRAINE-DEFERRED-527-YOUJIN;status=raw_only_hold_existing_account;posted=3월20일·20주;likes=75;comments=4;reposts=8;views=unavailable;outside_recent_90_days;existing_account
raw_observation|DX81JYoyVd0|little_yaksa|batch=20260810-E1-LOGIN-MIGRAINE-DEFERRED-528-LITTLEYAKSA;status=raw_only_hold_existing_account;posted=5월5일·13주;likes=342;comments=42;reposts=36;views=unavailable;outside_recent_90_days;existing_account;profile_posts_conflict=582_vs_577
content|yak_minam-DZ9sHlRht_O|DZ9sHlRht_O|20260810-E1-LOGIN-MIGRAINE-DEFERRED-529-YAKMINAM; gate=통과; grade=F; posted=6월24일·6주; likes=226; comments=5; reposts=27; views=unavailable; canonical account/content/queue row356 appended
account|buddy_yaksa|20260810-E1-LOGIN-MIGRAINE-DEFERRED-530-BUDDY-YAKSA|profile directly confirmed; followers 7.5만; posts 891; pharmacist profile; external link inpk.link/buddy_yaksa
raw_observation|C151KxBRn2T|buddy_yaksa|batch=20260810-E1-LOGIN-MIGRAINE-DEFERRED-530-BUDDY-YAKSA;status=profile_canonical_raw_only_content_hold;posted=2024-01-10·134주;likes=76;comments=21;reposts=unavailable;views=unavailable;outside_recent_90_days;account_canonical_added;content_csv_not_added
account|yaksa_tips|20260810-E1-LOGIN-MIGRAINE-DEFERRED-531-YAKSA-TIPS|profile directly confirmed; followers 1만; posts 97; pharmacist profile; 공동구매 schedule and external link litt.ly/yaksa_tips
raw_observation|DLEr9r-g9WD|yaksa_tips|batch=20260810-E1-LOGIN-MIGRAINE-DEFERRED-531-YAKSA-TIPS;status=profile_canonical_raw_only_content_hold;posted=2025-06-19·59주;likes=3800;comments=104;reposts=291;views=unavailable;outside_recent_90_days;account_canonical_added;content_csv_not_added;paid_reach_suspicion=있음
account|yakstagram_|20260810-E1-LOGIN-MIGRAINE-DEFERRED-532-YAKSTAGRAM|profile directly confirmed; followers 18.7만; posts 570; health-adjacent creator profile; supplement consultation DM and discount link
raw_observation|CxxuEu5J1O1|yakstagram_|batch=20260810-E1-LOGIN-MIGRAINE-DEFERRED-532-YAKSTAGRAM;status=profile_canonical_raw_only_content_hold;posted=2023-09-29·149주;likes=875;comments=60;reposts=2;views=unavailable;outside_recent_90_days;account_canonical_added;content_csv_not_added;ad_judgment=광고·공구;paid_reach_suspicion=있음
account|salt.yaksa|20260810-E1-LOGIN-MIGRAINE-DEFERRED-533-SALT-YAKSA|profile directly confirmed; followers 3.5만; posts 240; pharmacist profile; pharmacy items and beauty bio; product link
raw_observation|DY9ZrtBzAy9|salt.yaksa|batch=20260810-E1-LOGIN-MIGRAINE-DEFERRED-533-SALT-YAKSA;status=profile_canonical_raw_only_content_hold;posted=6월5일·10주;likes=3.5천;comments=9.7천;reposts=85;views=unavailable;recent_90_days_but_ad_affiliate_cta;content_csv_not_added;ad_judgment=광고·제휴;paid_reach_suspicion=불명
raw_observation|DWlhT2gE3L0|good.yaksa|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-548-GOOD-YAKSA;status=existing_account_raw_only_content_hold;posted=4월1일·18주;likes=2700;comments=775;reposts=344;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;lease_release_status=ownership_mismatch
raw_observation|CyQLMvkJpQ5|very_good_tip|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-549-VERY-GOOD-TIP;status=general_tip_account_raw_only_hold;posted=2023-10-11·147주;likes=651;comments=17;reposts=15;views=unavailable;outside_recent_90_days;general_tip_account;medical_account_not_added;content_csv_not_added;lease_release_status=ownership_mismatch
raw_observation|DWls1p5kZjY|iam_yaksa|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-550-IAM-YAKSA;status=existing_account_raw_only_content_hold;posted=4월1일·18주;likes=352;comments=75;reposts=17;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added
raw_observation|DWSmVytyJX2|little_yaksa|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-551-LITTLE-YAKSA;status=existing_account_raw_only_content_hold;posted=3월25일·19주;likes=9500;comments=206;reposts=1000;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;ad_judgment=광고아님;paid_reach_suspicion=불명
raw_observation|CxXJbrFRaUQ|yakstory119|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-552-YAKSTORY119;status=existing_account_raw_only_content_hold;posted=2023-09-19·150주;likes=4700;comments=453;reposts=12;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|DYevRZwyJJq|ssofit_yaksa|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-553-SSOFIT-YAKSA;status=existing_account_recent_content_added;posted=2026-05-18·11주;likes=211;comments=339;reposts=19;views=unavailable;content_csv_added=true;format_csv_added=true;existing_account_canonical=true;account_row_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|DUFUIzNEc3Z|dr.microbiome|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-554-DR-MICROBIOME;status=new_account_raw_only_content_hold;posted=1월29일·27주;likes=unavailable;comments=8;reposts=1;views=unavailable;outside_recent_90_days;content_csv_not_added;account_csv_added=true;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|C5iJuRsv5_i|jasin_yaksa|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-555-JASIN-YAKSA;status=existing_account_raw_only_content_hold;posted=2024-04-09·121주;likes=2600;comments=15000;reposts=2;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|C6I-P0WPRtA|gureumpharm|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-556-GUREUMPHARM;status=existing_account_raw_only_content_hold;posted=2024-04-24·119주;likes=458;comments=189;reposts=unavailable;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|DQmR-Xij3Pq|lilly_yaksa|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-557-LILLY-YAKSA;status=existing_account_raw_only_content_hold;posted=2025-11-03·39주;likes=270;comments=372;reposts=5;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|DLbfKWuzXpH|eunha__yak|batch=20260810-E1-LOGIN-PROBIOTIC-REMAINING-558-EUNHA-YAK;status=existing_account_raw_only_content_hold;posted=2025-06-28·58주;likes=94;comments=45;reposts=1;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;duplicate_account_rows_preserved=2;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|C8GVz8gyErg|buddy_yaksa|batch=20260810-E1-LOGIN-SUPPLEMENT-SEARCH-559-BUDDY-YAKSA;status=existing_account_raw_only_content_hold;posted=2024-06-12·112주;likes=17000;comments=774;reposts=2;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|DV51vYSj1q1|simple.yaksa|batch=20260810-E1-LOGIN-SUPPLEMENT-SEARCH-560-SIMPLE-YAKSA;status=existing_account_raw_only_content_hold;posted=3월15일·21주;likes=1500;comments=336;reposts=39;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;ad_judgment=광고아님;paid_reach_suspicion=불명
raw_observation|DTSl2dMEQTP|iam_yaksa|batch=20260810-E1-LOGIN-SUPPLEMENT-SEARCH-561-IAM-YAKSA;status=existing_account_raw_only_content_hold;posted=1월9일·30주;likes=5800;comments=428;reposts=494;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|Db0PBj2vgVo|hisutamine|batch=20260810-E1-LOGIN-SUPPLEMENT-SEARCH-562-HISUTAMINE;status=existing_account_recent_content_canonical_added;posted=17시간 전;likes=669;comments=30;reposts=141;views=unavailable;content_csv_added=true;existing_account_canonical=true;account_row_not_added;format_id=FMT-BUY-DONTBUY-001;ad_judgment=광고아님;paid_reach_suspicion=불명
raw_observation|DW3jspxk1CR|yak_minam|batch=20260810-E1-LOGIN-SUPPLEMENT-SEARCH-563-YAK-MINAM;status=existing_account_raw_only_content_hold;posted=4월8일·17주;likes=44;comments=130;reposts=3;views=unavailable;outside_recent_90_days;content_csv_not_added;existing_account_canonical=true;account_row_not_added;ad_judgment=불명;paid_reach_suspicion=불명
account|jjing_yaksa|20260810-E1-LOGIN-QUEUE-JJINGYAKSA-RECHECK-653|profile 43 posts; followers 1119; following 376; digital creator/pharmacist webtoon bio; twelve visible links and direct three reels already in raw/known; views 1181,1970,845; HTML meta following 394 conflicts with visible 376; recent12 incomplete hold
account|very_good_tip|20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654|general tip account; followers 361000; posts 1.3만; following 0; promo/partnership Kakao link; twelve direct reels observed; non-medical raw-only hold; paid reach unknown
raw_observation|C60BPLapd0F|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=283.7만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|Cviy9ljIFQr|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=422.8만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|Co_Eek-DpBm|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=425.2만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|Db1_Gn5gPBd|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=4892;nonmedical_account;content_csv_not_added;ad_judgment=광고;ad_evidence=(광고)·워터파크 할인·판매 기간·판매가 명시;paid_reach_suspicion=불명
raw_observation|DbutCkAjURb|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=5.1만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|Dbm7K7PiIFN|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=6.3만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|DbkgxBlD64G|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=6만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|Dbji44Mj-Tk|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=5.3만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|DbVH4F-HHzI|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=2.7만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|DbSmDDyisIr|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=1만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|DbRznQkCK8_|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=1.8만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
raw_observation|DbIV-POjPrG|very_good_tip|batch=20260810-E1-LOGIN-QUEUE-VERY-GOOD-TIP-RECHECK-654;status=general_tip_account_raw_only_hold;views=3.1만;nonmedical_account;content_csv_not_added;ad_judgment=불명;paid_reach_suspicion=불명
account|spa_official2|20260810-E1-LOGIN-QUEUE-SPA-OFFICIAL2-RECHECK-655|profile and direct /reels/ both page unavailable; account metrics, content, reels, recent12, grade, paid reach, and format exhaustion unresolved; no inference; hold
account|knjbio.official|20260810-E1-LOGIN-QUEUE-KNJBIO-OFFICIAL-RECHECK-656|profile 245 posts; visible 1006 followers and 418 following; health/beauty premium supplement brand; ten static links already in raw but no exact content rows; direct reels 11 already known with views 1624,272,199,196,137,453,337,250,250,289,333; HTML meta 1007/438 conflicts; recent12 incomplete; existing account grade B maintained
account|innerdew.official|20260810-E1-LOGIN-QUEUE-INNERDEW-OFFICIAL-RECHECK-659|profile 8 posts; 280 followers; 0 following; pharmacist sister x inner-beauty representative brother; sponsored-ad bio context and Threads; five reels exact-known with views 221,3.3만,294,316,2.3만; three static posts remain raw-only; recent12 incomplete; existing account grade B maintained
account|pharmacyinpalm_official|20260810-E1-LOGIN-QUEUE-PHARMACYINPALM-OFFICIAL-RECHECK-660|profile 10 posts; 188 followers; 485 following; pharmacy platform/health service; drxsolution.co.kr; one reel exact-known Ce2MIsmvzVC view 98; nine static posts remain raw-only; recent12 incomplete; existing account grade B maintained
account|tony71004|20260810-E1-LOGIN-QUEUE-TONY71004-RECHECK-661|profile 144 posts; 5002 followers; 3480 following; pharmacist webtoon; Threads and 상담차트 highlight; twelve static links already raw/known; six direct reels already known with views 5579,1535,1840,1540,1519 and BmSKSVmhuH4 unexposed; HTML meta following 3589 conflicts with visible 3480; recent12 incomplete; existing account category 약국·의료현장 maintained; grade blank maintained
