"﻿﻿포맷ID","포맷명","한줄정의","훅유형","구조(비트 단위로 초 배분까지)","길이대","편집장치","촬영","자막스타일","제작난이도(상·중·하)","필요장비","대표영상URL 3개","대표배수중앙값","국내약사사용계정수","국내약사사용영상수","국내최초사용일","국내최근사용일","소진도","인접버티컬사용","해외사용","이식가능성(상·중·하)","이식근거","각색안","어떤주제와붙나","배정적합인물","우리사용이력","재사용가능일","상태","사람검토","사람메모"
"FMT-PCOS-LIFESTYLE-3RULES-001","다낭성 생활습관 3원칙 교정형","다낭성 체중관리 오해를 식사·수면·운동 원칙으로 교정","오해 반박·3원칙형","오해 반박 0-5초→맥락 5-12초→식사 원칙 12-28초→수면·운동 28-40초→격려","30-45초","번호 원칙·식사 접시 비율·강조 자막","말하는 얼굴·생활 장면 릴스","오해 문장·원칙 번호·주의 자막","중","스마트폰·기본 조명·생활 소품","https://www.instagram.com/byak_yaksa/reel/Db_Mcc-hRIC/","","1","1","2026-08-13","2026-08-13","무주공산","여성건강·생활습관","미조사","상","오해 반박 뒤 3개 생활원칙을 제시해 공유를 만들 수 있으나 질환 개선 보장은 배제해야 함","식사·수면·운동 점검과 진료·영양 상담 신호를 제시하고 체중 감량 결과를 약속하지 않음","다낭성·인슐린저항성·생활습관","선영·공용","미사용","","후보","검토","2026-08-18 byak_yaksa Db_Mcc-hRIC 직접 상세에서 확인. 조회수·원본 프레임 미확인."
"FMT-CHILD-SAFETY-PRODUCT-CHECKLIST-001","어린이 제품 안전·KC 체크리스트형","어린이 제품의 노출·삼킴 위험과 KC 안전확인 항목을 함께 점검","위험 경고·3가지형","제품 3종 0-20초→위험 20-35초→KC·사용연령 체크 35-50초","45-60초","위험 라벨·번호·KC 체크리스트","말하는 얼굴·제품 예시 릴스","제품명·위험·확인 행동 분리","중","스마트폰·제품 예시·안전자료","https://www.instagram.com/awesomeyaksa/reel/DcKaEOMinG9/","","1","1","2026-08-17","2026-08-17","무주공산","육아·생활안전","미조사","상","위험 제품 예시와 공식 안전확인 항목을 한 흐름으로 연결","발암 단정 대신 공식 리콜·KC·사용연령·삼킴 응급 신호를 확인","육아·완구·생활안전","선영·공용","미사용","","후보","검토","2026-08-18 awesomeyaksa DcKaEOMinG9 직접 확인. 좋아요·댓글·조회수·원본 프레임 미확인."
"FMT-MEDICATION-BEVERAGE-INTERACTION-001","음료·약물 상호작용 7가지 비교형","음료와 약물 조합을 흡수·대사·자극·억제 기전으로 비교","복용 금기 목록형","조합 7개 0-35초→기전 35-50초→물 복용 기본 원칙","45-60초","조합별 X·기전 화살표·약물명 카드","말하는 얼굴·정보 카드 릴스","음료·약·위험 기전 3열","중","스마트폰·약물자료·자막 편집","https://www.instagram.com/awesomeyaksa/reel/DcDUlXaKlA_/","","1","1","2026-08-15","2026-08-15","무주공산","약물안전·약국상담","미조사","상","구체적인 조합과 작용 기전을 나눠 복용 전 확인 행동을 만들 수 있음","모든 약에 일반화하지 않고 약물별 공식 복약지시·상담 기준을 표시","복용법·상호작용·감기약·여성건강","김주성·오약·공용","미사용","","후보","검토","2026-08-18 awesomeyaksa DcDUlXaKlA_ 직접 확인. 좋아요·댓글·조회수·원본 프레임 미확인."
"FMT-DRINK-SWEETENER-COMPARISON-001","제로음료 감미료·구매 비교형","감미료 성분과 구매·보류 제품을 사요·안 사요 목록으로 비교","제품 선택 기준형","감미료 0-15초→사는 제품 15-30초→안 사는 제품 30-45초→허용량 주의","45-60초","사요·안 사요 라벨·성분표·제품 카드","말하는 얼굴·제품 비교 릴스","감미료명·비교 기준·개인차 분리","중","스마트폰·제품 패키지·성분표","https://www.instagram.com/awesomeyaksa/reel/Db9jA2Kist-/","","1","1","2026-08-12","2026-08-12","무주공산","영양·식품·제품비교","미조사","상","성분표와 제품 선택을 직접 연결해 저장·구매 전 확인 수요를 만듦","감미료 위험을 단정하지 않고 허용량·근거·개인별 섭취 맥락을 함께 표시","제로음료·혈당·다이어트·식품라벨","김주성·공용","미사용","","후보","검토","2026-08-18 awesomeyaksa Db9jA2Kist- 직접 확인. 좋아요·댓글·조회수·원본 프레임 미확인."
"FMT-FOOD-BLOOD-SUGAR-BATTLE-001","식품 영양성분 혈당 대결형","식품을 영양성분 수치와 혈당 기준으로 맞대결해 선택 기준을 제시","대결·비교형","제품 대결→영양성분 수치→혈당 기준 승자→비교 한계 고지","45-60초","대결 화면·수치 카드·승자 배지","말하는 얼굴·제품 비교 릴스","탄수화물·당류·단백질·지방 비교","중","스마트폰·제품 패키지·영양성분표","https://www.instagram.com/awesomeyaksa/reel/Db7Eqc-iCuH/","","1","1","2026-08-11","2026-08-11","무주공산","식품·대사·다이어트","미조사","상","대결·수치·승자 구조가 이해와 댓글을 만들지만 혈당 개인차를 함께 고지해야 함","제품 승패 대신 1회량·총탄수화물·식사 맥락·개인 혈당 기록을 비교","혈당·라면·다이어트·영양성분표","김주성·공용","미사용","","후보","검토","2026-08-18 awesomeyaksa Db7Eqc-iCuH 직접 확인. 좋아요·댓글·조회수·원본 프레임 미확인."
"FMT-CHRONIC-INFLAMMATION-HABITS-5-001","만성염증 생활습관 5가지 체크형","만성염증을 진단하지 않고 일상 습관 5가지를 점검하는 포맷","경고형","0-3초 만성염증 질문→3-22초 수면·야식·걷기·채소·술·담배 점검→오메가3 선택 기준→저장 CTA","미확인","번호 목록·체크 표시·주의 문구","정보형 릴스","습관 키워드·수치·주의 문구 강조","하","스마트폰","https://www.instagram.com/jasin_yaksa/reel/DcH3JflTMQ4/","","1","1","2026-08-17","2026-08-17","무주공산","생활건강·영양제","미조사","상","진단 단정 없이 생활습관을 점검 항목으로 나누고 제품 선택 기준을 별도 구간으로 분리할 수 있음","만성염증을 질환 진단처럼 말하지 않고 수면·야식·걷기·채소·음주·흡연 점검 질문으로 전환; 오메가3는 복용약·함량·공식 근거 확인 항목으로 제한","만성염증·수면·야식·식후 걷기·오메가3 라벨 확인","김주성·오약·선영·공용","미사용","","후보","검토","지표 충돌과 원본 프레임 미확인. 생활습관 체크리스트와 제품 선택 기준을 분리해 안전성 검토 필요."
"FMT-OMEGA3-GROUPBUY-SPECS-001","공동구매 오메가3 스펙·가격 카드형","오메가3 원료·EPA+DHA·비타민D·포장·순도·가격·이벤트를 카드로 비교","수치 비교형","공구기간→원료·함량→포장·순도→가격·혜택·CTA","캐러셀","스펙·가격 숫자 카드","제품·정보 카드 캐러셀","큰 숫자·체크리스트","하","스마트폰·제품 이미지","https://www.instagram.com/good.yaksa/p/DcKUQcygUHd/","","1","1","2026-08-17","2026-08-17","무주공산","건강기능식품·육아영양제","미조사","중","스펙·가격 비교는 정보 전달에 사용 가능하지만 공동구매·광고 CTA는 별도 고지","오약: EPA+DHA 근거; 선영: 가족용 선택; 공용: 공구 조건 고지","오메가3·공동구매·함량·순도·가격","오약·선영·공용","미사용","","후보","","DcKUQcygUHd direct detail; 좋아요 충돌·조회수 미노출·원본 프레임 미확인"
"FMT-BEAUTY-SERUM-BRAND-COLLAB-001","속건조 공감·뷰티 제품 협업 전환형","속건조 공감과 밈 도입 뒤 보습 성분·제형·제품 CTA를 연결하는 브랜드 협업 릴스","공감·제품 전환형","0-3초 속건조 공감→3-10초 제형·성분→10-20초 테스트·대상→20-30초 제품·검색 CTA","20-30초","밈 상황극·성분 수치 자막·제품 클로즈업","캐릭터·제품 소개 릴스","큰 성분 수치·짧은 공감 문장","중","스마트폰·제품 샘플","https://www.instagram.com/donggong_yak/reel/DV7B1LJk8qK/","","1","1","2026-03-15","2026-03-15","무주공산","뷰티·스킨케어·브랜드 협업","미조사","중","공감 훅과 성분 수치를 결합할 수 있으나 광고·협업 표기를 분리해야 함","선영: 피부 고민별 성분 체크; 공용: 광고 표기·제품 CTA 분리","속건조·히알루론산·판테놀·나이아신아마이드·세럼","선영·공용","미사용","","후보","","DV7B1LJk8qK direct detail; 조회수·원본 프레임 미확인으로 F·게이트 미달"
"FMT-SKIN-BARRIER-BRAND-ORIGIN-001","피부장벽 브랜드 철학·창업 스토리형","개인 피부 경험과 피부장벽 원리를 브랜드 탄생 배경으로 연결하는 스토리 포맷","개인경험·스토리형","0-3초 피부 고민 고백→3-25초 회복 과정·피부장벽 원리→25-45초 브랜드 철학·제품 소개→CTA","30-45초","경험 서사 자막·핵심어 강조·브랜드 태그","약사 토킹헤드·브랜드 스토리 릴스","개인 경험 문장·피부장벽 키워드·브랜드명 강조","중","스마트폰·제품 패키지","https://www.instagram.com/ceci_yaksa/reel/DZFiGTpyMSI/","","1","1","2026-06-02","2026-06-02","무주공산","브랜드·뷰티·건강","미조사","상","개인 고민→전문 지식→브랜드 철학의 순서를 약사 건강 콘텐츠에 적용 가능","제품 효능 단정 대신 피부장벽 일반 원리·생활습관·자극 신호·진료 기준을 브랜드 이야기와 분리","피부장벽·접촉성 피부염·보습·생활습관·화장품 성분","선영·오약·공용","미사용","","후보","","2026-08-18 ceci_yaksa/DZFiGTpyMSI 추가: 피부장벽 브랜드 탄생 스토리. 조회수·원본 프레임 미확인."
"FMT-DIGESTIVE-FLUSH-STEP-SAFETY-001","장·담즙 플러쉬 3단계 안전고지형","장 배출 단계를 담즙 생리 설명과 개인 위험 신호·의료진 상담으로 연결하는 건강 제품형","질문·단계형","0-3초 배출 고민 질문→3-25초 3단계 구성→25-40초 담즙 생리→40-55초 위험 신호·상담→CTA","45-60초","3색 단계 자막·생리 흐름 화살표·주의 아이콘","약사 토킹헤드·제품 설명 콘텐츠","단계 숫자·핵심 동사·위험 신호 강조","중","스마트폰·제품 패키지·도식 카드","https://www.instagram.com/juny_yaksa/p/DcJPD0XEusp/","","1","1","2026-08-17","2026-08-17","무주공산","다이어트·웰니스·건강기능식품","미조사","중","단계형 설명과 위험 신호 고지를 약국 상담·변비·복용 안전 콘텐츠에 적용 가능","간 해독·클린·배출 효능 단정을 제거하고 증상 지속·복통·담석·복용약 확인과 의료진 상담을 먼저 제시","소화·배변·담즙·복용 안전·건강기능식품 광고판별","김주성·오약·공용","미사용","","후보","","2026-08-18 juny_yaksa/DcJPD0XEusp 추가: 완전플러쉬 3단계와 담즙 생리·위험 신호 고지. 조회수·원본 프레임 미확인."
"FMT-CHILD-BREATHING-CALM-001","아이 불안 호흡 루틴형","아이의 불안 신호에서 박스 브리딩과 안전한 연습 조건을 설명하는 포맷","상황 질문형","아이 불안 상황→느린 호흡 원리→박스 브리딩 단계→연습 조건·강요 금지→저장 CTA","30-45초","초 단위 호흡 자막·상자 도식·주의 문구","약사 엄마 화자·교육형 릴스","초·단계·강요 금지 대비","중","스마트폰·도식 카드","https://www.instagram.com/oneul_pharmacy/reel/DcLMwpGJOiv/","","1","1","2026-08-18","2026-08-18","무주공산","육아·정서건강·교육","미조사","상","아이의 불안 상황을 단계별 호흡 연습과 보호자 행동으로 연결하는 구조","호흡이 불안을 즉시 치료한다고 단정하지 않고 평온할 때 짧게 연습하며 강요하지 않는 안전 안내로 제작","아이 불안·호흡·육아 정서","선영·김주성·공용","","","후보","","조회수·원본 프레임 미확인. 아이에게 호흡을 강요하지 않고 진료가 필요한 호흡곤란·공황 신호를 구분해야 함"
"FMT-PHARMACY-PRODUCT-PICKS-001","약국템 부위·용도 추천 목록형","약국템을 부위·용도·사용 제한별로 나눠 추천하는 목록형 포맷","제품 추천 목록형","고민 훅→제품 1-4 부위·용도→사용 제한·주의→저장 CTA","30-45초","번호·부위·가격·주의 자막","제품 소개 릴스·약사 화자","제품명·사용 목적·주의 대비","하","스마트폰·제품 패키지","https://www.instagram.com/salt.yaksa/p/DUk4m74k76V/;https://www.instagram.com/salt.yaksa/reel/Db-nsWTTNbC/","0.01","1","2","2026-08-18","2026-08-18","무주공산","육아·피부·생활건강","미조사","상","제품 목록을 부위·용도·사용 제한으로 나누면 약국 상담과 생활건강 비교에 재사용 가능","제품 효능 순위보다 대상·사용법·제형 제한·진료 신호를 먼저 제시","건조·약국템·다이소 추천템·생활건강","오약·선영·공용","","","후보","","제품 추천은 광고·협찬 여부와 의약품 제형 제한을 분리해 확인"
"FMT-PHARMFLUENCY-STUDENT-SUCCESS-TESTIMONIAL-001","학생 약사 졸업 성과·학습 도구 사용 사례형","학생 약사의 졸업·수상 성과와 학습 도구 사용 경험을 연결해 교육 브랜드 신뢰를 보여주는 릴스","성과 축하·사례 소개형","졸업·수상 축하 0-5초→학습 도구 사용 사례 5-35초→학습 성과·진로 격려","60-90초","인물 중심 클립·축하 자막·학습 성과 문장","졸업생·교육 사례 소개 릴스","졸업·수상·학습 도구명·성과 문장 강조","중","스마트폰·자막 템플릿","https://www.instagram.com/pharmfluency/reel/DcJmjfbMO41/","","0","0","","","무주공산","약학 교육·학생 커뮤니티·교육 상품","pharmfluency 1건","상","졸업·수상 같은 확인 가능한 성취와 학습 과정의 구체적 경험을 연결하면 약대생·신입 약사의 진로·학습 콘텐츠로 옮길 수 있다. 자사 상품의 효용이나 성공을 일반화하지 않아야 한다.","공용: 학습 도구 사용 후기를 그대로 광고처럼 재현하지 말고, 학습 목표·공부 과정·도움이 된 기능을 분리해 소개한다. 성적·합격·취업 보장 표현과 개인정보는 제거하고 공식 근거와 광고 표기를 함께 둔다.","약사교육·약대 진로·OSCE·고위험약물 학습·교육 상품 광고 판별","공용","미사용","","후보","검토","2026-08-20 pharmfluency DcJmjfbMO41 직접 상세에서 신규 포맷 지문 생성. 졸업·수상 축하→웹 앱·High Risk Drugs Study Guide 사용 사례→학습 성과·진로 격려 구조. 조회수 미확인·좋아요 1·댓글 1·릴스 1:11·원본 이미지 미저장."
"FMT-STUDENT-PHARMACY-LEADERSHIP-INTRO-001","약학 학생단체 임원진 소개·카드형","학생 약학 단체의 신임 임원진을 DAY별로 소개하고 소속감과 참여 기대를 연결","팀 소개형","DAY·임원진 소개 0-4초→이름·직책 카드 4-20초→새 학년도 참여 기대감·커뮤니티 CTA","0-15초","DAY 표기·이름·직책 카드·슬라이드 전환","정보 카드형 캐러셀","이름·직책·연도 강조","하","스마트폰·카드 템플릿","https://www.instagram.com/unc_snpha/p/DcQsgLpEUWo/;https://www.instagram.com/unc_snpha/p/DcEVH7SkX0W/;https://www.instagram.com/unc_snpha/p/DcOHFo4kZir/","","0","0","","","무주공산","해외 약학 학생단체","unc_snpha 4건","상","학생단체 임원진과 행사 하이라이트를 DAY별 카드로 나눠 소개하는 구조를 약국 팀·약사 교육 커뮤니티의 역할·성과 소개로 옮길 수 있음","공용: 직책 소개보다 약국 안전·교육 프로젝트에서 각 구성원이 맡는 역할과 다음 행동을 함께 제시","약사교육·학생 커뮤니티·약국 팀 소개·리더십·행사 성과","공용","unc_snpha/DcQsgLpEUWo;unc_snpha/DcEVH7SkX0W;unc_snpha/DcOHFo4kZir;unc_snpha/DcLi4uoEVEf","","후보","검토","2026-08-20 unc_snpha에서 DAY 1·DAY 2·DAY 3 임원진 소개와 National Convention 하이라이트 카드 4건을 확인. 좋아요 7·29·47·46·댓글 0·0·1·0; 조회수·원본 이미지 미확인."
